CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
13,R,A,1902594,1,280.83,,1,35.053,,1,11.5282,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,282.85,,1,35.052,,1,11.4953,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,284.99,,1,35.052,,1,11.4662,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,287.06,,1,35.052,,1,11.4574,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,289.0,,1,35.052,,1,11.446,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,290.98,,1,35.053,,1,11.4372,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,292.93,,1,35.052,,1,11.427,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,295.0,,1,35.053,,1,11.3868,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,297.06,,1,35.056,,1,11.3461,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,299.05,,1,35.056,,1,11.3353,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,305.21,,1,35.055,,1,11.2991,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,315.0,,1,35.051,,1,11.2,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,324.96,,1,35.047,,1,11.1006,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,335.04,,1,35.049,,1,11.0136,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,345.19,,1,35.051,,1,10.946,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,355.23,,1,35.049,,1,10.8933,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,365.16,,1,35.049,,1,10.8537,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,375.07,,1,35.048,,1,10.7708,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,384.95,,1,35.049,,1,10.7064,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,394.82,,1,35.05,,1,10.6314,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,404.93,,1,35.05,,1,10.5552,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,415.12,,1,35.049,,1,10.4894,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,425.19,,1,35.048,,1,10.4317,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,435.2,,1,35.047,,1,10.3685,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,445.09,,1,35.045,,1,10.2979,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,455.03,,1,35.044,,1,10.2226,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,464.96,,1,35.042,,1,10.1562,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,474.88,,1,35.041,,1,10.0615,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,484.9,,1,35.04,,1,9.9768,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
13,R,A,1902594,1,494.89,,1,35.038,,1,9.9057,,1,1,9.963577166666665,83.15587150000002,2023-09-05 23:22:38
172,D,A,2902775,1,0.3,2.4,1,34.29626,0.01,1,28.842,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,1.5,2.4,1,34.29699,0.01,1,28.838,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,2.7,2.4,1,34.29721,0.01,1,28.839,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,3.8,2.4,1,34.29905,0.01,1,28.835,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,5.1,2.4,1,34.29904,0.01,1,28.834,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,6.4,2.4,1,34.30098,0.01,1,28.833,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,7.7,2.4,1,34.29988,0.01,1,28.833,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,9.1,2.4,1,34.29903,0.01,1,28.836,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,15.2,2.4,1,34.29904,0.01,1,28.833,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,24.8,2.4,1,34.29992,0.01,1,28.827,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,35.2,2.4,1,34.32263,0.01,1,28.84,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,45.3,2.4,1,34.42593,0.01,1,28.895,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,55.4,2.4,1,34.58923,0.01,1,28.905,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,65.5,2.4,1,34.82602,0.01,1,28.872,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,75.2,2.4,1,34.93569,0.01,1,28.728,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,85.6,2.4,1,34.8946,0.01172,1,27.872,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,95.6,2.4,1,34.94189,0.01954,1,26.354,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,104.8,2.4,1,34.64027,0.01418,1,23.921,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,115.4,2.4,1,34.63811,0.01497,1,22.001,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,125.9,2.4,1,34.74381,0.01191,1,20.034,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,135.4,2.4,1,34.80261,0.01,1,18.713,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,145.4,2.4,1,34.82704,0.01,1,17.88,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,155.5,2.4,1,34.86157,0.01,1,17.373,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,165.7,2.4,1,34.8899,0.01,1,16.798,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,176.3,2.4,1,34.90231,0.01,1,16.034,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,185.4,2.4,1,34.93282,0.01,1,15.451,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,195.4,2.4,1,34.96703,0.01,1,14.995,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,213.0,2.4,1,34.99424,0.01,1,14.362,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,237.7,2.4,1,35.02481,0.01,1,13.423,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,263.1,2.4,1,35.04099,0.01,1,12.598,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,287.6,2.4,1,35.06004,0.01,1,12.322,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,312.9,2.4,1,35.0658,0.01,1,12.024,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,337.9,2.4,1,35.07297,0.01,1,11.798,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,363.8,2.4,1,35.07786,0.01,1,11.514,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,387.7,2.4,1,35.06786,0.01,1,11.283,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,412.7,2.4,1,35.06792,0.01,1,11.042,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,437.6,2.4,1,35.06688,0.01,1,10.787,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,462.9,2.4,1,35.06555,0.01,1,10.541,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
172,D,A,2902775,1,487.9,2.4,1,35.06353,0.01,1,10.389,0.002,1,1,7.065,84.162,2023-09-06 05:32:43
134,D,A,2902766,1,0.2,2.4,1,31.9484,0.01,1,29.032,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,1.0,2.4,1,31.94684,0.01,1,29.042,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,2.0,2.4,1,31.95994,0.01,1,29.045,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,3.0,2.4,1,31.95797,0.01,1,29.046,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,4.3,2.4,1,31.96006,0.01,1,29.047,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,5.2,2.4,1,31.95825,0.01,1,29.047,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,6.1,2.4,1,31.95318,0.01,1,29.043,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,6.9,2.4,1,31.94524,0.01,1,29.041,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,7.6,2.4,1,31.94302,0.01,1,29.037,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,8.9,2.4,1,31.93882,0.01,1,29.036,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,15.3,2.4,1,31.99276,0.01,1,29.054,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,25.2,2.4,1,33.13658,0.01,1,28.777,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,36.2,2.4,1,33.51524,0.0105,1,28.68,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,44.7,2.4,1,34.1081,0.01,1,27.496,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,55.2,2.4,1,34.48491,0.01,1,26.256,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,65.4,2.4,1,34.63131,0.01,1,25.402,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,75.5,2.4,1,34.62875,0.01,1,24.232,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,85.3,2.4,1,34.67107,0.01,1,23.191,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,95.5,2.4,1,34.7081,0.01,1,22.356,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,105.4,2.4,1,34.73666,0.01,1,21.552,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,115.7,2.4,1,34.7927,0.01003,1,20.378,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,125.1,2.4,1,34.83472,0.01005,1,19.322,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,135.5,2.4,1,34.86554,0.01,1,18.17,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,145.6,2.4,1,34.89474,0.01095,1,17.094,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,155.6,2.4,1,34.9215,0.01,1,15.899,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,165.2,2.4,1,34.92532,0.01,1,15.148,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,175.8,2.4,1,34.95057,0.01,1,14.476,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,185.4,2.4,1,34.97149,0.01,1,13.96,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,195.3,2.4,1,34.98336,0.01,1,13.557,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,212.5,2.4,1,34.99466,0.01,1,12.886,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,237.6,2.4,1,35.00861,0.01,1,12.407,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,262.8,2.4,1,35.02039,0.01,1,11.945,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,287.8,2.4,1,35.03011,0.01,1,11.552,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,312.5,2.4,1,35.03308,0.01,1,11.245,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,337.7,2.4,1,35.03495,0.01,1,10.941,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,363.5,2.4,1,35.03175,0.01,1,10.669,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,387.9,2.4,1,35.03075,0.01,1,10.466,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,413.1,2.4,1,35.02964,0.01,1,10.258,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,437.7,2.4,1,35.02784,0.01,1,10.085,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,462.8,2.4,1,35.02462,0.01,1,9.854,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
134,D,A,2902766,1,488.0,2.4,1,35.02369,0.01,1,9.681,0.002,1,1,15.148,88.096,2023-09-06 07:30:03
137,A,A,2902764,1,0.3,,1,33.824,,1,29.148,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,0.9,,1,33.793,,1,29.122,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,1.8,,1,33.775,,1,29.09,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,2.9,,1,33.793,,1,29.034,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,3.9,,1,33.844,,1,28.964,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,5.0,,1,33.86,,1,28.883,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,5.8,,1,33.854,,1,28.884,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,6.8,,1,33.847,,1,28.795,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,7.6,,1,33.842,,1,28.715,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,9.0,,1,33.84,,1,28.667,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,10.3,,1,33.84,,1,28.656,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,15.4,,1,33.835,,1,28.609,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,25.0,,1,33.846,,1,28.531,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,35.4,,1,33.976,,1,28.666,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,45.1,,1,33.975,,1,28.511,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,55.7,,1,33.838,,1,28.135,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,65.1,,1,33.73,,1,27.445,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,75.1,,1,33.95,,1,26.112,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,85.7,,1,34.152,,1,24.333,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,95.4,,1,34.251,,1,23.292,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,105.7,,1,34.397,,1,21.811,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,115.5,,1,34.742,,1,19.316,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,125.4,,1,34.898,,1,17.488,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,135.4,,1,34.901,,1,16.668,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,146.5,,1,34.879,,1,15.323,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,155.0,,1,34.943,,1,14.277,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,165.1,,1,34.968,,1,13.576,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,175.2,,1,35.008,,1,13.186,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,185.3,,1,35.019,,1,13.068,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,195.5,,1,35.016,,1,12.868,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,212.5,,1,35.021,,1,12.549,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,238.1,,1,35.031,,1,12.19,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,263.5,,1,35.044,,1,12.001,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,288.2,,1,35.057,,1,11.7,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,312.5,,1,35.048,,1,11.238,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,337.9,,1,35.045,,1,10.937,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,363.4,,1,35.039,,1,10.648,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,389.1,,1,35.035,,1,10.416,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,412.3,,1,35.03,,1,10.218,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,437.2,,1,35.027,,1,10.011,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,462.7,,1,35.025,,1,9.921,,1,1,5.667,89.154,2023-09-07 11:29:25
137,A,A,2902764,1,488.5,,1,35.023,,1,9.802,,1,1,5.667,89.154,2023-09-07 11:29:25
132,D,A,2902765,1,0.1,2.4,1,33.69712,0.01,1,29.515,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,0.6,2.4,1,33.69109,0.01,1,29.534,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,1.9,2.4,1,33.69103,0.01,1,29.532,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,3.3,2.4,1,33.69124,0.01,1,29.532,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,4.7,2.4,1,33.6939,0.01,1,29.526,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,6.0,2.4,1,33.69294,0.01,1,29.528,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,7.4,2.4,1,33.69287,0.01,1,29.529,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,8.6,2.4,1,33.69205,0.01,1,29.532,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,10.0,2.4,1,33.6941,0.01,1,29.531,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,15.4,2.4,1,33.6922,0.01,1,29.523,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,25.5,2.4,1,33.69148,0.01,1,29.493,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,35.9,2.4,1,33.69309,0.01,1,29.418,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,45.2,2.4,1,33.69467,0.01,1,29.405,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,55.4,2.4,1,33.71915,0.0169,1,28.993,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,64.8,2.4,1,34.14222,0.01228,1,26.708,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,76.4,2.4,1,34.39542,0.01,1,24.834,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,85.3,2.4,1,34.46739,0.01153,1,23.915,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,95.5,2.4,1,34.6279,0.01199,1,22.462,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,105.9,2.4,1,34.69234,0.01,1,20.947,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,115.8,2.4,1,34.75985,0.01,1,19.999,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,125.5,2.4,1,34.79924,0.0123,1,19.145,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,135.2,2.4,1,34.86821,0.01,1,17.763,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,144.9,2.4,1,34.89076,0.01097,1,16.896,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,155.0,2.4,1,34.91125,0.01,1,15.69,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,165.9,2.4,1,34.9626,0.01,1,14.741,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,175.4,2.4,1,34.98362,0.01,1,14.112,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,185.5,2.4,1,34.98682,0.01,1,13.803,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,195.5,2.4,1,34.99524,0.01,1,13.359,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,212.6,2.4,1,35.00572,0.01,1,12.917,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,237.9,2.4,1,35.01444,0.01,1,12.418,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,262.8,2.4,1,35.0253,0.01,1,12.01,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,287.6,2.4,1,35.03428,0.01,1,11.646,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,313.2,2.4,1,35.03497,0.01,1,11.279,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,338.2,2.4,1,35.03305,0.01,1,11.009,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,364.0,2.4,1,35.03099,0.01,1,10.708,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,387.3,2.4,1,35.03189,0.01,1,10.451,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,412.5,2.4,1,35.02967,0.01,1,10.203,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,438.0,2.4,1,35.02865,0.01,1,10.014,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,462.6,2.4,1,35.02454,0.01,1,9.838,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
132,D,A,2902765,1,487.6,2.4,1,35.02354,0.01,1,9.691,0.002,1,1,12.406,83.19,2023-09-09 11:26:25
109,A,A,2902837,1,4.1,,1,33.289,,1,29.287,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,9.4,,1,33.289,,1,29.286,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,13.7,,1,33.29,,1,29.297,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,19.0,,1,33.289,,1,29.292,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,23.9,,1,33.289,,1,29.294,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,28.6,,1,33.289,,1,29.296,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,32.8,,1,33.287,,1,29.298,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,38.6,,1,33.286,,1,29.304,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,42.8,,1,33.283,,1,29.299,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,46.1,,1,33.271,,1,29.301,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,49.6,,1,34.466,,1,28.002,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,54.1,,1,34.911,,1,26.557,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,59.0,,1,34.94,,1,25.581,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,63.9,,1,34.804,,1,24.261,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,69.2,,1,34.766,,1,23.489,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,74.1,,1,34.754,,1,23.252,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,79.8,,1,34.797,,1,22.474,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,85.2,,1,34.794,,1,22.222,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,90.9,,1,34.763,,1,21.719,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,101.2,,1,34.852,,1,20.718,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,106.2,,1,34.817,,1,20.226,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,111.0,,1,34.814,,1,19.724,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,116.0,,1,34.776,,1,19.147,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,120.4,,1,34.805,,1,18.672,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,125.4,,1,34.859,,1,18.008,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,130.6,,1,34.866,,1,17.627,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,135.8,,1,34.876,,1,17.308,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,142.7,,1,34.888,,1,16.873,,1,1,12.05,84.455,2023-09-10 01:05:00
109,A,A,2902837,1,147.9,,1,34.891,,1,16.503,,1,1,12.05,84.455,2023-09-10 01:05:00
